iteration,tot_distance,member_count,ave_distance
1,7098.592123000001,285,24.907340782456146
2,13142.647086999932,467,28.142713248393857
3,20137.662864000038,670,30.056213229850805
4,22428.579092000105,743,30.186512909825176
5,24030.499707000163,791,30.37989849178276
6,25229.266610000217,826,30.543906307506315
7,26092.736010000237,851,30.661264406580774
8,26778.042948000257,872,30.70876484862415
9,27649.0572960003,899,30.755347381535373
10,28364.87053100031,920,30.831381011956857
11,29191.33494500034,944,30.923024306144427
12,29947.081912000347,966,31.001119991718785
13,30741.473760000372,989,31.08339106167884
14,31811.2788890004,1020,31.18752832254941
15,32329.360529000427,1035,31.236097129469012
16,32645.389700000444,1045,31.239607368421478
17,33257.267973000446,1063,31.28623515804369
18,33698.71978800044,1076,31.3185128141268
19,34216.80142800046,1091,31.36278774335514
20,34700.34429200047,1105,31.40302650859771
