iteration,tot_distance,member_count,ave_distance
1,1377.3953699999997,230,5.988675521739129
2,4933.522172000003,383,12.881258934725855
3,8746.31767400001,500,17.49263534800002
4,11980.137853999962,594,20.168582245791182
5,12360.064389999949,605,20.429858495867684
6,12636.374597999946,613,20.61398792495913
7,12843.607253999942,619,20.748961638125916
8,13016.301133999936,624,20.85945694551272
9,13223.533789999943,630,20.989736174603085
10,13568.92154999994,640,21.201439921874908
11,13845.23175799993,648,21.366098391975203
12,14259.697069999946,660,21.60560162121204
13,14536.00727799994,668,21.76048993712566
14,14864.685047999927,678,21.924314230088388
15,15006.506164999924,683,21.971458513909113
16,15122.472146999926,688,21.980337422965007
17,15272.619690999923,693,22.03841225252514
18,15410.77479499993,697,22.110150351506356
19,15548.929898999917,701,22.181069756062648
20,15687.085002999922,705,22.251184401418328
