iteration,tot_distance,member_count,ave_distance
1,14067.878230999973,436,32.265775759174254
2,22807.896189000123,703,32.443664564722795
3,28872.514019000268,905,31.9033304077351
4,33869.39888100034,1067,31.742641875351776
5,36485.464553000435,1154,31.616520409879058
6,39197.46182900047,1238,31.661923932956764
7,41924.872822000565,1317,31.833616417616224
8,45275.1340940007,1414,32.019189599717606
9,47658.30963800075,1483,32.13641917599511
10,50372.42225500081,1562,32.24866981754214
11,52430.49441800082,1622,32.3245958187428
12,53529.7431080009,1654,32.3638108270864
13,54324.1349560009,1677,32.39364040310131
14,54704.061492000925,1688,32.40761936729913
15,56016.53498000097,1726,32.45453938586383
16,56465.539068000944,1739,32.47012022311728
17,56949.081932000954,1753,32.486641147747264
18,58054.32276400099,1785,32.52343011988851
19,59027.400634001024,1813,32.557860250414244
20,60195.72687600108,1847,32.591081145642164
