iteration,tot_distance,member_count,ave_distance
1,1065.560287,164,6.4973188231707315
2,2971.2333659999986,235,12.643546238297866
3,5452.083502000006,315,17.30820159365081
4,7285.2435150000265,373,19.531483954423663
5,8931.242144000016,422,21.164080909952645
6,10701.331201999985,475,22.529118319999967
7,12314.435707999959,524,23.500831503816716
8,14802.917223999959,600,24.6715287066666
9,15575.291554999942,623,25.00046798555368
10,15817.062986999937,630,25.106449185714187
11,15817.062986999936,630,25.106449185714183
12,15817.062986999934,630,25.10644918571418
13,15817.062986999937,630,25.106449185714187
14,15817.062986999934,630,25.10644918571418
15,15817.06298699994,630,25.10644918571419
16,15817.062986999934,630,25.10644918571418
17,15817.062986999937,630,25.106449185714187
18,15817.062986999937,630,25.106449185714187
19,15817.062986999934,630,25.10644918571418
20,15817.06298699994,630,25.10644918571419
