iteration,tot_distance,member_count,ave_distance
1,1340.4122600000005,222,6.037893063063065
2,4267.8092700000025,385,11.08521888311689
3,7659.463576000018,501,15.288350451097841
4,10420.397231999985,585,17.812644841025616
5,13195.60152299999,676,19.52012059615383
6,15026.668228999977,739,20.333786507442458
7,17368.328194999984,811,21.415941054253988
8,18786.597432000017,855,21.972628575438616
9,20651.69133600009,909,22.719132382838385
10,22447.707688000115,961,23.358696865764948
11,24626.60799000016,1025,24.025959014634303
12,24960.59847700017,1036,24.093241773166188
13,25386.218930000185,1055,24.062766758294014
14,25386.218930000166,1055,24.062766758293996
15,25386.218930000166,1055,24.062766758293996
16,25386.21893000018,1055,24.06276675829401
17,25386.218930000156,1055,24.062766758293986
18,25386.21893000016,1055,24.06276675829399
19,25386.218930000156,1055,24.062766758293986
20,25830.030363000198,1068,24.18542168820243
