iteration,tot_distance,member_count,ave_distance
1,14146.784182999929,417,33.925141925659304
2,25194.531399000105,766,32.891033157963584
3,30390.009867000113,987,30.790283553191603
4,34132.5159230002,1128,30.25932262677323
5,36041.851308000274,1207,29.860688739022596
6,37312.95947100032,1269,29.403435359338314
7,38291.20806900036,1341,28.554219290828005
8,38502.48942200039,1369,28.124535735573698
9,39686.0747410004,1407,28.206165416489267
10,42200.19314000046,1487,28.379417041022503
11,43132.74009200045,1514,28.489260298547194
12,44065.28704400052,1541,28.595254408825777
13,45559.22296900053,1595,28.563776156113185
14,46837.15768100057,1632,28.6992387751229
15,47664.362303000606,1651,28.86999533797735
16,47735.16585700058,1658,28.79081173522351
17,48667.71280900061,1685,28.882915613650212
18,49772.95364100068,1717,28.9883247763545
19,50707.91141700073,1746,29.04233185395231
20,50714.8923880007,1753,28.930343632630176
