iteration,tot_distance,member_count,ave_distance
1,379.26304000000005,107,3.544514392523365
2,1071.299214,160,6.695620087499999
3,2096.3292450000017,225,9.317018866666674
4,2905.1850819999977,293,9.915307447098968
5,5928.948314000009,400,14.822370785000023
6,7863.1197700000275,456,17.243683706140413
7,9279.20958600001,497,18.670441822937647
8,9389.198060000008,511,18.374164500978488
9,9389.198060000008,511,18.374164500978488
10,9389.198060000006,511,18.374164500978484
11,9389.198060000006,511,18.374164500978484
12,9389.198060000006,511,18.374164500978484
13,9389.198060000006,511,18.374164500978484
14,9389.198060000006,511,18.374164500978484
15,9389.198060000006,511,18.374164500978484
16,9389.198060000004,511,18.37416450097848
17,9389.198060000006,511,18.374164500978484
18,9389.198060000006,511,18.374164500978484
19,9389.198060000006,511,18.374164500978484
20,9389.198060000006,511,18.374164500978484
