iteration,tot_distance,member_count,ave_distance
1,1377.5734849999994,230,5.9894499347826065
2,4934.101790999997,383,12.88277230026109
3,8747.302458000013,500,17.494604916000025
4,11981.176496999968,594,20.17033080303025
5,12361.10303299995,605,20.431575261156944
6,12637.413240999953,613,20.615682285481164
7,12844.64589699995,619,20.75063957512108
8,13017.339776999948,624,20.861121437499918
9,13224.572432999954,630,20.99138481428564
10,13569.960192999954,640,21.203062801562428
11,13846.270400999945,648,21.367701236111028
12,15607.747976999935,699,22.328680939914072
13,19372.47456100003,808,23.97583485272281
14,21808.04740400012,879,24.810065306029717
15,24298.53260300021,952,25.523668700630473
16,26693.8289470003,1021,26.144788390793632
17,30332.408633000396,1127,26.91429337444578
18,31886.653553000466,1172,27.207042280717122
19,32510.91238700046,1190,27.320094442857528
20,33302.74336900049,1213,27.454858507007824
