iteration,tot_distance,member_count,ave_distance
1,437.27792700000015,135,3.2390957555555566
2,1086.5354830000003,231,4.703616809523811
3,1528.1737950000004,257,5.946201536964982
4,3311.143089999997,310,10.681106741935473
5,4262.971469999996,339,12.575137079646005
6,6302.223524000016,401,15.716268139650914
7,7747.225014000029,453,17.102041973509998
8,9566.093183000015,556,17.20520356654679
9,10517.979446000008,627,16.77508683572569
10,11324.354754999993,651,17.395322204301063
11,12049.669050999979,672,17.931055135416635
12,13293.064986999954,708,18.775515518361516
13,13914.762954999942,726,19.166340158402125
14,14018.379282999938,729,19.2296012112482
15,14018.379282999937,729,19.229601211248198
16,14508.230383999931,745,19.47413474362407
17,14646.385487999934,749,19.55458676635505
18,14784.540591999945,753,19.634184053120777
19,14784.540591999941,753,19.634184053120773
20,14784.540591999945,753,19.634184053120777
