iteration,tot_distance,member_count,ave_distance
1,927.0180369999999,131,7.076473564885496
2,3622.551366000001,243,14.907618790123461
3,6497.7084080000095,332,19.571410867469908
4,9075.797848000013,407,22.299257611793642
5,10319.193783999983,443,23.293891160270842
6,12080.671359999946,494,24.45480032388653
7,13462.222399999924,534,25.210154307115964
8,13980.30403999992,549,25.46503468123847
9,13980.304039999919,549,25.465034681238468
10,13980.30403999992,549,25.46503468123847
11,13980.304039999919,549,25.465034681238468
12,13980.304039999924,549,25.46503468123848
13,13980.304039999917,549,25.465034681238464
14,13980.30403999992,549,25.46503468123847
15,13980.30403999992,549,25.46503468123847
16,13980.304039999923,549,25.465034681238475
17,13980.304039999919,549,25.465034681238468
18,13980.304039999919,549,25.465034681238468
19,13980.304039999917,549,25.465034681238464
20,13980.304039999923,549,25.465034681238475
