iteration,tot_distance,member_count,ave_distance
1,1049.617234,232,4.524212215517242
2,1925.0514569999996,351,5.484477085470084
3,2910.4804369999965,436,6.675413846330267
4,4581.881965000001,523,8.760768575525816
5,4769.388322000003,532,8.96501564285715
6,4827.572827000002,534,9.04039855243446
7,4896.299759000001,536,9.13488761007463
8,4936.338698000002,538,9.175350739776956
9,4970.361535000002,540,9.204373212962967
10,5081.663259000004,544,9.341292755514713
11,5090.955032000003,545,9.341201893577987
12,5376.393419000005,572,9.399289194055953
13,6067.397017000005,646,9.392255444272454
14,6605.257968000011,690,9.572837634782625
15,6657.241059000009,692,9.620290547687874
16,6744.17135700001,695,9.703843679136705
17,6813.248909000012,697,9.775106038737462
18,7369.708667000011,750,9.826278222666682
19,8296.245071000014,784,10.581945243622467
20,12071.043966999981,919,13.134977113166466
