iteration,tot_distance,member_count,ave_distance
1,1452.3604930000004,179,8.113745770949723
2,4067.661985999997,270,15.065414762962952
3,6531.245009000018,343,19.04153063848402
4,8879.88177700002,411,21.605551768856497
5,10261.432816999995,451,22.752622654101984
6,11055.82466499998,474,23.3245246097046
7,11953.832840999965,500,23.90766568199993
8,14095.236952999925,562,25.08049279893225
9,15338.632888999906,598,25.649887774247333
10,16720.1839289999,638,26.207184841692634
11,18067.19619299995,677,26.687143564253986
12,18917.628208999973,702,26.948188331908792
13,19874.58339900001,724,27.451082042817692
14,20013.977436000016,734,27.266999231607652
15,22189.920324000086,797,27.841807181932353
16,23087.928500000133,823,28.053376063183638
17,24504.018316000198,864,28.361132310185415
18,24676.712196000204,869,28.39667686536272
19,24745.789748000203,871,28.4107804225031
20,24745.789748000207,871,28.41078042250311
