iteration,tot_distance,member_count,ave_distance
1,437.28823900000015,135,3.2391721407407417
2,1086.5657220000003,231,4.703747714285716
3,1528.2194000000004,257,5.94637898832685
4,3311.189712999997,310,10.681257138709668
5,4263.018984999997,339,12.575277241887896
6,6302.272761000017,401,15.716390925187076
7,7631.409640000032,440,17.34411281818189
8,9146.794660000027,499,18.33024981963933
9,9658.320620000015,530,18.223246452830217
10,9658.320620000017,530,18.22324645283022
11,9658.320620000017,530,18.22324645283022
12,9658.320620000019,530,18.223246452830224
13,9658.320620000017,530,18.22324645283022
14,9658.320620000017,530,18.22324645283022
15,9658.320620000019,530,18.223246452830224
16,9658.320620000017,530,18.22324645283022
17,9658.320620000017,530,18.22324645283022
18,9658.320620000017,530,18.22324645283022
19,9658.320620000017,530,18.22324645283022
20,9658.320620000019,530,18.223246452830224
