iteration,tot_distance,member_count,ave_distance
1,1377.3351010000006,230,5.988413482608698
2,4933.3260290000035,383,12.880746812010454
3,8745.984410000014,500,17.49196882000003
4,11979.786362999967,594,20.167990510100953
5,12359.712898999947,605,20.429277519008178
6,12636.023106999945,613,20.613414530179355
7,12843.255762999946,619,20.74839380129232
8,13015.949642999942,624,20.858893658653752
9,13223.182298999944,630,20.989178252380864
10,15502.741514999914,696,22.274053900861947
11,20582.262909999987,855,24.07282211695905
12,22205.585382000132,902,24.618165611973538
13,25106.84256600021,986,25.463329174442404
14,28271.196222000297,1078,26.225599463822167
15,29632.883413000287,1121,26.434329538804896
16,31624.033224000294,1186,26.664446225969893
17,31750.120025000288,1191,26.658371137699653
18,31335.71261700029,1179,26.57821256743027
19,31473.867721000282,1183,26.605129096365413
20,32268.201665000317,1206,26.756386123549184
