iteration,tot_distance,member_count,ave_distance
1,14143.584572999927,417,33.91746899999983
2,25187.941283000106,766,32.88242987336828
3,30378.639182000145,987,30.77876310233044
4,34120.41389300025,1128,30.248593876773274
5,36029.497726000314,1207,29.850453791218158
6,37300.46582700032,1269,29.393590092198835
7,38278.58304900042,1341,28.544804659955574
8,38489.850705000455,1369,28.115303655953582
9,39672.98668900043,1407,28.196863318408262
10,42185.84072800048,1487,28.369765116341952
11,43118.38768000054,1514,28.47978050198186
12,44050.93463200058,1541,28.585940708631135
13,45543.98414200056,1595,28.554222032602233
14,46821.91885400064,1632,28.689901258578825
15,47649.17879300068,1651,28.86079878437352
16,47719.92703000067,1658,28.781620645356252
17,48652.473982000694,1685,28.873871799406942
18,49757.714814000734,1717,28.97944951310468
19,50692.67184700078,1746,29.033603577892773
20,50699.65083300076,1753,28.92164907758172
