iteration,tot_distance,member_count,ave_distance
1,7104.113049999999,285,24.926712456140347
2,13148.917241999925,467,28.156139704496628
3,20144.26686600002,670,30.066069949253762
4,22436.127285000108,743,30.1966719851953
5,24038.27514000016,791,30.389728369153175
6,25237.151339000215,826,30.553451984261763
7,26100.620739000235,851,30.67052965804963
8,26786.106031000247,872,30.71801150344065
9,27657.45895600028,899,30.76469294327061
10,28373.365623000285,920,30.840614807609004
11,29199.92082900032,944,30.9321195222461
12,29955.693749000333,966,31.010034936853348
13,30750.085597000354,989,31.09209868250794
14,31819.92129900038,1020,31.196001273529784
15,32338.002939000406,1035,31.244447284058364
16,32654.12657100041,1045,31.24796801052671
17,33266.087275000435,1063,31.29453177328357
18,33707.6245450004,1076,31.326788610595166
19,34225.706185000425,1091,31.370949757103965
20,34709.24904900045,1105,31.411085112217602
