prot1,prot2,distance
3,64,0.9969135802469136
3,65,0.9239766081871346
3,66,1.0151515151515151
3,67,1.003003003003003
3,68,0.9782608695652174
3,69,1.0515151515151515
3,70,1.0204678362573099
3,71,1.0466472303206997
3,72,1.053731343283582
3,73,1.0524691358024691
3,74,1.0742857142857143
3,75,1.0307262569832403
3,76,0.936231884057971
3,77,1.0526315789473684
3,78,1.0324483775811208
3,79,1.0257879656160458
3,80,0.9756838905775076
3,81,1.0125
3,82,0.9607250755287009
3,83,1.1168091168091168
3,84,1.1392045454545454
3,85,0.9591836734693877
3,86,1.0314285714285714
3,87,0.9177215189873418
3,88,0.8944099378881988
3,89,1.0523415977961432
3,90,0.9017543859649123
3,91,1.0265486725663717
3,92,1.0144092219020173
3,93,1.0730337078651686
3,94,1.0676470588235294
3,95,0.9712460063897763
3,96,0.922077922077922
3,97,0.9302325581395349
3,98,0.9823008849557522
3,99,1.0625
3,100,0.8533333333333333
3,101,0.991304347826087
3,102,1.022038567493113
3,103,1.0386904761904763
3,104,1.021604938271605
3,105,1.039877300613497
3,106,1.1925287356321839
3,107,1.0118694362017804
3,108,1.0896358543417366
3,109,1.0810055865921788
3,110,1.0318840579710145
3,111,0.9909365558912386
4,1,0.7936046511627907
4,2,0.6395348837209303
4,3,0.4098837209302325
4,5,0.4204545454545454
4,6,0.6899441340782123
4,7,0.840782122905028
4,8,0.9587912087912088
4,9,1.0184696569920844
4,10,1.074792243767313
4,11,1.0557103064066853
4,12,1.0527704485488127
4,13,0.9887005649717514
4,14,0.9622093023255814
4,15,0.8727810650887574
4,16,0.9577464788732395
4,17,0.9507692307692308
4,18,0.927710843373494
4,19,0.8641975308641976
4,20,1.0028328611898016
4,21,1.0205278592375366
4,22,0.8226299694189603
4,23,0.8706624605678234
4,24,1.032258064516129
4,25,0.9315476190476191
4,26,0.9603658536585366
4,27,1.0227272727272727
4,28,0.9384615384615385
4,29,0.9369085173501577
4,30,0.9595015576323987
4,31,1.005813953488372
4,32,0.984375
4,33,1.011764705882353
4,34,1.0267062314540059
4,35,1.0425531914893618
4,36,0.9161290322580645
4,37,1.0578034682080926
4,38,1.0056338028169014
4,39,0.9046242774566474
4,40,0.9353932584269663
4,41,0.9615384615384616
4,42,0.9919354838709677
4,43,0.9566326530612245
4,44,0.9715025906735751
4,45,0.9329608938547486
4,46,0.9019607843137255
4,47,0.9279538904899135
4,48,0.985
4,49,1.0
4,50,1.0319148936170213
4,51,0.8936781609195402
4,52,0.9888579387186629
4,53,0.9532967032967032
4,54,0.9972602739726028
4,55,0.8161290322580645
4,56,0.9197530864197531
4,57,0.9795918367346939
4,58,0.9788519637462235
4,59,0.9122257053291536
4,60,1.069069069069069
4,61,1.0360360360360361
4,62,0.9397590361445783
4,63,0.8135048231511254
4,64,0.8702064896755162
4,65,0.8859649122807017
4,66,0.8817567567567568
4,67,0.9093655589123867
4,68,0.9565217391304348
4,69,0.8538961038961039
4,70,0.962962962962963
4,71,0.9119496855345912
4,72,0.9848942598187311
4,73,0.9781931464174455
4,74,1.0028735632183907
4,75,1.0028328611898016
4,76,0.9337175792507204
4,77,0.993920972644377
4,78,1.0438356164383562
4,79,1.029810298102981
4,80,0.9814241486068112
4,81,1.0517241379310345
4,82,1.0
4,83,0.9728915662650602
4,84,0.948170731707317
4,85,0.8726114649681529
4,86,0.8449367088607596
4,87,0.8354037267080745
4,88,0.8445121951219512
4,89,0.9454545454545454
4,90,1.023598820058997
4,91,0.9028213166144201
4,92,1.0112994350282485
4,93,1.085164835164835
4,94,1.0205882352941176
4,95,0.8958990536277602
4,96,1.0
4,97,1.1569767441860466
4,98,1.0058479532163742
4,99,0.9244712990936556
4,100,1.0151975683890577
4,101,0.9391304347826087
4,102,0.9797687861271677
4,103,0.7833333333333333
4,104,1.1739130434782608
4,105,1.087463556851312
4,106,1.1206896551724137
4,107,1.0862068965517242
4,108,1.1147540983606556
4,109,1.0828729281767955
4,110,1.1089385474860336
4,111,1.1284916201117319
5,1,0.9744318181818182
5,2,0.8443804034582132
5,3,0.71875
5,4,0.4204545454545454
5,6,0.36871508379888274
5,7,0.6942148760330579
5,8,0.7582417582417582
5,9,0.9166666666666666
5,10,0.8735955056179775
5,11,0.9916434540389972
5,12,1.007915567282322
5,13,0.9550561797752809
5,14,1.069060773480663
5,15,0.8580060422960725
5,16,0.8717201166180758
5,17,0.8181818181818181
5,18,0.9884057971014493
5,19,0.9
5,20,0.8681672025723473
5,21,0.9824046920821115
5,22,0.9594202898550724
5,23,1.059782608695652
5,24,1.062857142857143
5,25,0.921311475409836
5,26,0.9738562091503268
5,27,0.9884393063583815
5,28,0.8291139240506329
5,29,0.8958990536277602
5,30,0.9595015576323987
5,31,0.8854489164086687
5,32,0.9603399433427762
5,33,0.9149560117302052
5,34,1.0492753623188407
5,35,1.0267062314540059
5,36,0.8566775244299674
5,37,0.9409937888198758
5,38,1.0470914127423823
5,39,0.8768328445747801
5,40,0.8761061946902655
5,41,0.8696883852691218
5,42,0.8190184049079754
5,43,1.0655339805825244
5,44,0.9366754617414248
5,45,1.0158730158730158
5,46,0.9253333333333333
5,47,0.989100817438692
5,48,0.8678756476683938
5,49,1.018716577540107
5,50,1.0773333333333333
5,51,0.9589442815249267
5,52,0.9665738161559888
5,53,0.9807162534435262
5,54,0.9637883008356546
5,55,0.7852564102564102
5,56,1.0365168539325842
5,57,0.9971830985915493
5,58,0.9467455621301775
5,59,0.9314641744548287
5,60,0.9821428571428571
5,61,1.067448680351906
5,62,0.889589905362776
5,63,0.8734939759036144
5,64,0.8436578171091446
5,65,0.8706896551724138
5,66,1.0
5,67,0.896969696969697
5,68,0.922360248447205
5,69,0.9578313253012049
5,70,1.002967359050445
5,71,0.9786585365853658
5,72,0.975975975975976
5,73,0.9877675840978594
5,74,0.9552238805970149
5,75,0.9298245614035088
5,76,0.8251533742331288
5,77,1.006269592476489
5,78,0.9442815249266863
5,79,0.8924418604651163
5,80,0.9166666666666666
5,81,1.0086455331412103
5,82,1.0765027322404372
5,83,0.9971181556195965
5,84,0.930379746835443
5,85,0.9050632911392404
5,86,0.8745874587458746
5,87,0.8808139534883721
5,88,0.9369627507163324
5,89,0.9660056657223796
5,90,0.8849840255591055
5,91,0.9625
5,92,1.04375
5,93,1.0521978021978022
5,94,0.9447674418604651
5,95,0.9177631578947368
5,96,1.0766961651917404
5,97,1.1960227272727273
5,98,0.9478827361563518
5,99,1.0459770114942528
5,100,1.0266272189349113
5,101,0.85
5,102,0.7748344370860927
5,103,0.8476190476190476
5,104,0.9287925696594427
5,105,0.9603658536585366
5,106,1.0289855072463767
5,107,0.9970326409495549
5,108,1.1174863387978142
5,109,1.091160220994475
5,110,1.0488505747126438
5,111,1.0539772727272727
6,1,1.0698324022346368
6,2,1.0642458100558658
6,3,0.9608938547486033
6,4,0.6899441340782123
6,5,0.36871508379888274
6,7,0.39669421487603307
6,8,0.6422764227642277
6,9,0.8541666666666666
6,10,0.961218836565097
6,11,0.8976608187134503
6,12,0.9736147757255936
6,13,1.0343007915567282
6,14,0.9251497005988024
6,15,0.9572649572649573
6,16,0.9230769230769231
6,17,0.9196428571428571
6,18,0.9768115942028985
6,19,1.1179624664879357
6,20,0.9202453987730062
6,21,0.9970760233918129
6,22,0.8985507246376812
6,23,0.8583815028901733
6,24,1.0480225988700564
6,25,0.8813559322033898
6,26,1.1564245810055866
6,27,0.9844236760124611
6,28,0.9582089552238806
6,29,0.9825072886297376
6,30,0.943952802359882
6,31,0.9558011049723757
6,32,0.9620991253644315
6,33,0.9129129129129129
6,34,1.0087719298245614
6,35,0.8870967741935484
6,36,0.9347181008902077
6,37,0.8312101910828026
6,38,0.9197707736389684
6,39,0.9478260869565217
6,40,0.9077809798270894
6,41,0.9192200557103064
6,42,0.9915254237288136
6,43,1.104368932038835
6,44,1.072139303482587
6,45,1.0732984293193717
6,46,1.1188630490956073
6,47,0.9181818181818182
6,48,0.9527363184079602
6,49,1.0430379746835443
6,50,0.9210526315789473
6,51,0.9198813056379822
6,52,0.9303030303030303
6,53,1.046831955922865
6,54,0.9626436781609196
6,55,0.9087947882736156
6,56,1.0583090379008746
6,57,1.0560224089635855
6,58,1.0583090379008746
6,59,1.0119402985074626
6,60,1.002967359050445
6,61,0.9794117647058823
6,62,0.9545454545454546
6,63,0.9006024096385542
6,64,0.832807570977918
6,65,0.8734567901234568
6,66,0.9148936170212766
6,67,1.0875706214689265
6,68,1.011461318051576
6,69,1.0383480825958702
6,70,0.8982035928143712
6,71,1.0118343195266273
6,72,0.9970760233918129
6,73,1.002932551319648
6,74,0.8981481481481481
6,75,0.9473684210526316
6,76,0.9216300940438872
6,77,1.042857142857143
6,78,1.0687830687830688
6,79,0.9651162790697675
6,80,0.9666666666666667
6,81,1.008955223880597
6,82,1.0853994490358128
6,83,0.9711815561959655
6,84,1.0529411764705883
6,85,1.022857142857143
6,86,0.8753799392097265
6,87,0.8273809523809523
6,88,0.9558823529411765
6,89,0.8776758409785933
6,90,0.8620689655172413
6,91,0.8940809968847352
6,92,0.964968152866242
6,93,1.0168539325842696
6,94,0.9971264367816092
6,95,0.835016835016835
6,96,0.9081632653061225
6,97,0.9770491803278688
6,98,1.1201117318435754
6,99,1.0201149425287357
6,100,0.9654088050314465
6,101,0.907185628742515
6,102,1.009090909090909
6,103,0.9333333333333333
6,104,1.0377906976744187
6,105,0.945859872611465
6,106,1.0197740112994351
6,107,1.0338983050847457
6,108,1.05
6,109,1.080110497237569
6,110,1.0369318181818181
6,111,1.1201117318435754
7,1,1.121212121212121
7,2,1.1239669421487604
7,3,1.09366391184573
7,4,0.840782122905028
7,5,0.6942148760330579
7,6,0.39669421487603307
7,8,0.3523035230352304
7,9,0.6328125
7,10,0.7630853994490359
7,11,0.862258953168044
7,12,0.8865435356200527
7,13,0.9340369393139841
7,14,0.9755434782608695
7,15,0.9410112359550562
7,16,1.013586956521739
7,17,0.9696048632218845
7,18,0.8827361563517915
7,19,1.0435967302452316
7,20,0.8398791540785498
7,21,0.9211267605633803
7,22,0.9637883008356546
7,23,0.988950276243094
7,24,0.9694189602446484
7,25,1.0029850746268656
7,26,0.9308176100628931
7,27,1.0391061452513966
7,28,1.0381471389645776
7,29,0.9568965517241379
7,30,0.9769452449567724
7,31,0.9730458221024259
7,32,0.8985507246376812
7,33,0.9064327485380117
7,34,0.8913738019169329
7,35,1.0375722543352601
7,36,0.9649122807017544
7,37,0.7806451612903226
7,38,0.9096045197740112
7,39,0.9722222222222222
7,40,0.9459459459459459
7,41,1.0523560209424083
7,42,1.0316622691292876
7,43,1.0523690773067331
7,44,1.0634517766497462
7,45,1.1073298429319371
7,46,0.9044776119402985
7,47,0.8126888217522659
7,48,0.7950138504155124
7,49,0.9656992084432717
7,50,0.9047619047619048
7,51,0.967930029154519
7,52,0.9487951807228916
7,53,1.043103448275862
7,54,1.0919220055710306
7,55,0.9429530201342282
7,56,0.9557522123893806
7,57,1.0635838150289016
7,58,1.0
7,59,0.9272727272727272
7,60,0.8732876712328768
7,61,1.0519877675840978
7,62,0.9577039274924471
7,63,0.9941690962099126
7,64,0.8795180722891567
7,65,1.0583333333333333
7,66,0.8837920489296636
7,67,1.0919220055710306
7,68,0.9661016949152542
7,69,0.984984984984985
7,70,0.8985074626865672
7,71,0.8733766233766234
7,72,0.9739130434782609
7,73,0.9786585365853658
7,74,0.8240740740740741
7,75,0.7940298507462686
7,76,0.8674351585014409
7,77,1.0457142857142858
7,78,0.8601190476190477
7,79,0.9080779944289694
7,80,0.9294478527607362
7,81,1.0816901408450703
7,82,1.042042042042042
7,83,0.9914285714285714
7,84,1.1680440771349863
7,85,1.1022099447513811
7,86,1.0492753623188407
7,87,0.9794721407624634
7,88,0.994269340974212
7,89,0.9171428571428571
7,90,0.9704142011834319
7,91,1.0330578512396693
7,92,0.9006211180124224
7,93,0.987987987987988
7,94,0.9772727272727273
7,95,0.89937106918239
7,96,1.009433962264151
7,97,1.165289256198347
7,98,1.0086455331412103
7,99,0.9711815561959655
7,100,1.02
7,101,0.9971428571428571
7,102,1.0357142857142858
7,103,1.0853994490358128
7,104,1.072829131652661
7,105,1.0779944289693593
7,106,0.985207100591716
7,107,1.0338028169014084
7,108,1.0455840455840455
7,109,0.9358974358974359
7,110,1.0342857142857143
7,111,0.9829545454545454
8,1,1.0254237288135593
8,2,0.8902439024390244
8,3,0.9006024096385542
8,4,0.9587912087912088
8,5,0.8265582655826558
8,6,0.6422764227642277
8,7,0.3523035230352304
8,9,0.390625
8,10,0.6422764227642277
8,11,0.8048780487804879
8,12,0.8891820580474934
8,13,0.9182058047493403
8,14,0.9539295392953929
8,15,0.9108635097493036
8,16,0.84375
8,17,0.9702380952380952
8,18,1.1382113821138211
8,19,1.0491803278688525
8,20,0.8821752265861027
8,21,1.069060773480663
8,22,1.0328767123287672
8,23,0.988795518207283
8,24,0.9490084985835694
8,25,0.9688385269121813
8,26,1.008450704225352
8,27,1.0299727520435966
8,28,0.9058823529411765
8,29,0.9321533923303835
8,30,0.9422492401215805
8,31,0.9475138121546961
8,32,0.9487179487179487
8,33,0.9302325581395349
8,34,1.0368271954674222
8,35,1.0794520547945206
8,36,0.8567251461988304
8,37,0.9115853658536586
8,38,0.9325842696629214
8,39,0.9046242774566474
8,40,0.8690476190476191
8,41,0.8588588588588588
8,42,0.9801136363636364
8,43,0.8544891640866873
8,44,0.9011299435028248
8,45,0.9892183288409704
8,46,0.8757396449704142
8,47,0.8470588235294118
8,48,0.8236914600550964
8,49,1.1075
8,50,0.8584070796460177
8,51,0.8559322033898304
8,52,0.9244712990936556
8,53,0.9398280802292264
8,54,0.976878612716763
8,55,1.1016483516483517
8,56,0.9479768786127167
8,57,1.0583090379008746
8,58,0.9794721407624634
8,59,0.9472140762463344
8,60,1.1300813008130082
8,61,1.0119760479041917
8,62,0.9136904761904762
8,63,0.9588235294117647
8,64,0.9622093023255814
8,65,1.0196629213483146
8,66,0.9804469273743017
8,67,0.9845201238390093
8,68,0.8501529051987767
8,69,1.0601719197707737
8,70,0.9311377245508982
8,71,0.9705882352941176
8,72,0.975
8,73,0.9725609756097561
8,74,0.8757575757575757
8,75,0.8294117647058823
8,76,0.8530259365994236
8,77,0.8301282051282051
8,78,0.9232876712328767
8,79,0.9710526315789474
8,80,0.9578313253012049
8,81,1.0314285714285714
8,82,1.0578512396694215
8,83,0.8962264150943396
8,84,1.127371273712737
8,85,1.1046831955922864
8,86,1.0601719197707737
8,87,1.0141242937853108
8,88,1.0
8,89,1.005730659025788
8,90,0.9515669515669516
8,91,1.0633608815426998
8,92,1.013586956521739
8,93,0.9916897506925207
8,94,0.9722222222222222
8,95,0.9537037037037037
8,96,1.1022727272727273
8,97,1.0144092219020173
8,98,1.0028328611898016
8,99,0.9944598337950139
8,100,0.9219219219219219
8,101,0.9226361031518625
8,102,0.8562091503267975
8,103,1.0921409214092141
8,104,1.0886426592797784
8,105,0.92
8,106,0.9828571428571429
8,107,0.9577039274924471
8,108,1.0579710144927537
8,109,0.9390243902439024
8,110,0.9715909090909091
8,111,0.8790560471976401
9,1,1.065040650406504
9,2,0.9271137026239067
9,3,0.9663865546218487
9,4,1.0184696569920844
9,5,0.9166666666666666
9,6,0.8541666666666666
9,7,0.6328125
9,8,0.390625
9,10,0.37760416666666663
9,11,0.65625
9,12,0.8177083333333334
9,13,0.859375
9,14,0.9635416666666666
9,15,0.8627450980392157
9,16,0.9467787114845938
9,17,1.0614973262032086
9,18,1.0700808625336928
9,19,0.9134328358208955
9,20,0.9054441260744985
9,21,0.9283582089552239
9,22,0.9132947976878613
9,23,1.0298913043478262
9,24,0.9755434782608695
9,25,1.0133689839572193
9,26,0.94
9,27,0.9463276836158192
9,28,0.9607843137254902
9,29,0.9805013927576601
9,30,0.9481268011527377
9,31,1.050531914893617
9,32,0.9915492957746479
9,33,1.0526315789473684
9,34,1.03475935828877
9,35,1.0763157894736841
9,36,0.9427710843373494
9,37,0.9323943661971831
9,38,0.7142857142857143
9,39,0.8608695652173913
9,40,1.0
9,41,0.8463768115942029
9,42,0.8272727272727273
9,43,0.8687150837988826
9,44,0.7994269340974212
9,45,0.9502762430939227
9,46,0.8961424332344213
9,47,1.0564516129032258
9,48,0.9050279329608939
9,49,0.9228486646884273
9,50,0.9919786096256684
9,51,0.9369627507163324
9,52,1.0613333333333332
9,53,0.9416666666666667
9,54,0.8801169590643275
9,55,0.899135446685879
9,56,0.8385269121813032
9,57,1.011111111111111
9,58,0.9501466275659824
9,59,0.9834254143646409
9,60,0.9803370786516854
9,61,0.9914040114613181
9,62,0.8869047619047619
9,63,0.8936170212765957
9,64,0.9285714285714286
9,65,0.8647058823529412
9,66,0.9594202898550724
9,67,0.8333333333333334
9,68,0.8695652173913043
9,69,0.9940828402366864
9,70,0.9568733153638814
9,71,0.8873239436619719
9,72,0.9919786096256684
9,73,0.9633802816901409
9,74,0.8136094674556213
9,75,0.8092485549132948
9,76,0.8966480446927374
9,77,0.8858024691358025
9,78,1.0503978779840848
9,79,1.0158730158730158
9,80,0.9109195402298851
9,81,0.8498402555910542
9,82,1.046448087431694
9,83,1.0575342465753426
9,84,1.1458333333333333
9,85,1.1342105263157896
9,86,0.927710843373494
9,87,0.9551820728291317
9,88,0.9915966386554622
9,89,0.9164345403899722
9,90,0.994475138121547
9,91,1.0055248618784531
9,92,0.844311377245509
9,93,0.9829545454545454
9,94,0.96
9,95,1.047872340425532
9,96,1.0284090909090908
9,97,1.0028328611898016
9,98,1.059782608695652
9,99,1.0463215258855585
9,100,0.9335260115606936
9,101,1.0326975476839237
9,102,0.827893175074184
9,103,1.0963541666666667
9,104,1.1223958333333333
9,105,0.9661971830985916
9,106,0.9696132596685083
9,107,1.0245901639344261
9,108,1.0488505747126438
9,109,0.9219653179190751
9,110,0.8254437869822485
9,111,0.7857142857142857
10,1,1.0201149425287357
10,2,1.0784313725490196
10,3,1.005813953488372
10,4,1.074792243767313
10,5,0.8735955056179775
10,6,0.961218836565097
10,7,0.7630853994490359
10,8,0.6422764227642277
10,9,0.37760416666666663
10,11,0.3905817174515236
10,12,0.6081081081081081
10,13,0.7598944591029024
10,14,0.8994565217391304
10,15,0.8353293413173652
10,16,0.8818443804034583
10,17,0.8753799392097265
10,18,1.002824858757062
10,19,1.0279329608938548
10,20,0.9628482972136223
10,21,1.0497076023391814
10,22,0.9825072886297376
10,23,1.0760869565217392
10,24,0.9798270893371758
10,25,1.0252100840336134
10,26,1.0308988764044944
10,27,0.989010989010989
10,28,0.9776536312849162
10,29,1.0056657223796035
10,30,1.0604395604395604
10,31,0.9808743169398907
10,32,0.7741935483870968
10,33,0.9101796407185628
10,34,1.1440443213296398
10,35,1.0903790087463556
10,36,0.9583333333333334
10,37,0.8312101910828026
10,38,0.8142414860681114
10,39,0.88125
10,40,0.9538904899135446
10,41,0.9559228650137741
10,42,0.9542857142857143
10,43,0.940379403794038
10,44,0.803921568627451
10,45,0.727891156462585
10,46,1.0052770448548813
10,47,1.0326975476839237
10,48,0.9844155844155844
10,49,0.8962536023054755
10,50,0.9838274932614556
10,51,1.0350404312668464
10,52,1.047486033519553
10,53,0.9542857142857143
10,54,0.94
10,55,0.8708708708708709
10,56,0.88
10,57,1.0198863636363635
10,58,0.990909090909091
10,59,1.042042042042042
10,60,0.961764705882353
10,61,0.9628482972136223
10,62,0.8789808917197452
10,63,0.8761609907120743
10,64,0.9717868338557993
10,65,0.9734513274336283
10,66,1.003030303030303
10,67,0.8184931506849316
10,68,0.8861538461538462
10,69,1.1523545706371192
10,70,0.9793510324483776
10,71,1.0
10,72,1.0
10,73,0.8613569321533923
10,74,0.7706422018348624
10,75,0.7445482866043613
10,76,0.7894736842105263
10,77,0.9166666666666666
10,78,1.0822281167108754
10,79,1.0394736842105263
10,80,0.9628482972136223
10,81,0.9351851851851852
10,82,0.9315476190476191
10,83,0.9261538461538461
10,84,1.1634349030470914
10,85,1.1716621253405994
10,86,1.132596685082873
10,87,1.0084269662921348
10,88,1.0483870967741935
10,89,0.9943342776203966
10,90,1.0536723163841808
10,91,0.9484848484848485
10,92,0.943217665615142
10,93,1.025
10,94,0.9660056657223796
10,95,0.9376947040498442
10,96,1.0201729106628241
10,97,0.956656346749226
10,98,0.9463722397476341
10,99,1.0171428571428571
10,100,1.0
10,101,0.9401709401709402
10,102,0.9909638554216867
10,103,1.048158640226629
10,104,1.0424929178470255
10,105,0.9376854599406528
10,106,0.9798270893371758
10,107,0.9534883720930233
10,108,0.9204892966360856
10,109,0.9552238805970149
10,110,0.9235474006116208
10,111,0.8881789137380192
11,1,1.1043478260869566
11,2,1.046376811594203
