1,201
1,601
1,1
1,401
1,202
1,602
1,402
1,2
1,203
1,603
1,403
1,204
1,3
1,604
1,404
1,406
1,405
1,4
1,205
1,407
1,605
1,206
1,5
1,611
1,607
1,207
1,6
1,408
1,606
1,612
1,608
1,409
1,208
1,613
1,7
1,614
1,609
1,209
1,10
1,410
1,411
1,11
1,610
1,615
1,12
1,210
1,8
1,18
1,616
1,13
1,14
1,9
1,211
1,19
1,617
1,212
1,16
1,15
1,213
1,20
1,412
1,17
1,618
1,215
1,619
1,414
1,21
1,413
1,22
1,216
1,620
1,415
1,416
1,621
1,23
1,214
1,217
1,417
1,24
1,622
1,218
1,623
1,25
1,418
1,419
1,624
1,420
1,26
1,421
1,425
1,27
1,426
1,28
1,422
1,625
1,626
1,29
1,427
1,423
1,627
1,424
1,428
1,223
1,31
1,629
1,630
1,30
1,221
1,222
1,628
1,631
1,33
1,34
1,32
1,36
1,35
1,224
1,429
1,219
1,632
1,633
1,430
1,37
1,226
1,232
1,225
1,634
1,431
1,220
1,432
1,233
1,227
1,38
1,635
1,434
1,433
1,39
1,228
1,40
1,234
1,636
1,435
1,235
1,637
1,229
1,41
1,230
1,43
1,436
1,44
1,42
1,236
1,437
1,639
1,237
1,46
1,231
1,638
1,45
1,47
1,640
1,238
1,438
1,641
1,48
1,49
1,439
1,239
1,643
1,240
1,642
1,50
1,51
1,241
1,52
1,53
1,644
1,440
1,242
1,54
1,441
1,645
1,443
1,243
1,244
1,55
1,442
1,646
1,57
1,245
1,444
1,56
1,58
1,61
1,247
1,246
1,445
1,60
1,647
1,59
1,446
1,248
1,63
1,62
1,648
1,649
1,447
1,64
1,650
1,449
1,448
1,249
1,65
1,450
1,66
1,67
1,250
1,451
1,651
1,452
1,68
1,258
1,251
1,259
1,260
1,652
1,69
1,453
1,70
1,653
1,253
1,254
1,255
1,455
1,654
1,454
1,456
1,256
1,655
1,261
1,71
1,252
1,457
1,72
1,262
1,656
1,458
1,657
1,257
1,658
1,459
1,73
1,659
1,263
1,265
1,74
1,264
1,460
1,461
1,266
1,462
1,76
1,660
1,267
1,75
1,666
1,665
1,77
1,463
1,661
1,667
1,79
1,662
1,663
1,81
1,664
1,268
1,269
1,80
1,466
1,78
1,271
1,465
1,467
1,464
1,270
1,82
1,668
1,83
1,669
1,272
1,468
1,470
1,469
1,88
1,672
1,670
1,87
1,84
1,89
1,474
1,671
1,673
1,471
1,85
1,472
1,86
1,473
1,674
1,273
1,90
1,475
1,274
1,675
1,478
1,479
1,476
1,482
1,477
1,91
1,677
1,676
1,276
1,275
1,483
1,678
1,93
1,92
1,481
1,480
1,679
1,277
1,97
1,680
1,487
1,485
1,278
1,94
1,488
1,279
1,489
1,95
1,96
1,486
1,484
1,490
1,491
1,98
1,681
1,280
1,492
1,494
1,281
1,282
1,682
1,283
1,495
1,493
1,100
1,99
1,497
1,286
1,284
1,101
1,496
1,285
1,685
1,686
1,499
1,683
1,498
1,102
1,103
1,684
1,287
1,687
1,288
1,688
1,500
1,105
1,104
1,689
1,291
1,501
1,691
1,692
1,292
1,115
1,289
1,502
1,294
1,293
1,693
1,690
1,106
1,114
1,503
1,290
1,295
1,694
1,116
1,695
1,117
1,504
1,113
2,297
2,296
2,298
2,299
2,300
2,302
2,301
2,303
2,304
2,109
2,112
2,110
2,108
2,505
2,305
2,107
2,111
2,306
2,307
2,506
2,308
2,507
2,309
2,508
2,310
2,509
2,118
2,510
2,311
2,511
2,313
2,119
2,697
2,696
2,120
2,312
2,121
2,512
2,698
2,314
2,699
2,122
2,513
2,700
2,315
2,701
2,703
2,123
2,702
2,316
2,514
2,124
2,125
2,515
2,704
2,317
2,705
2,706
2,516
2,126
2,517
2,127
2,318
2,518
2,707
2,520
2,519
2,128
2,319
2,708
2,521
2,709
2,320
2,712
2,522
2,129
2,321
2,710
2,711
2,523
2,322
2,524
2,130
2,713
2,714
2,715
2,323
2,525
2,324
2,131
2,716
2,132
2,717
2,133
2,526
3,731
3,532
3,533
3,735
3,730
3,736
3,737
3,529
3,740
3,534
3,729
3,734
3,134
3,535
3,739
3,738
3,732
3,733
3,330
3,530
3,531
3,331
3,329
3,325
3,332
3,545
3,547
3,337
3,135
3,742
3,335
3,528
3,334
3,756
3,336
3,728
3,745
3,557
3,741
3,743
3,536
3,724
3,544
4,558
4,556
4,564
4,563
4,546
4,562
4,549
4,548
4,554
4,559
4,552
4,551
4,543
4,555
4,561
4,553
4,565
4,566
4,560
4,550
4,539
4,567
4,540
4,527
4,537
4,541
4,568
4,542
4,538
4,570
4,196
4,198
4,569
4,1401
4,197
4,2404
4,766
4,200
4,763
4,764
4,755
4,571
4,758
4,805
4,572
4,757
4,760
4,194
4,199
4,762
4,195
4,765
4,192
4,806
4,761
4,584
4,191
4,581
4,1402
4,580
4,801
4,193
4,744
4,804
4,768
4,579
4,594
4,802
4,2405
4,767
4,599
4,759
4,1001
4,1002
4,190
4,585
4,573
4,583
4,746
4,576
4,2406
4,2403
4,754
4,575
4,752
4,586
4,2402
4,2407
4,1201
4,582
4,777
4,803
4,598
4,185
4,795
4,772
4,183
4,1204
4,750
4,751
4,749
4,1003
4,593
4,1202
4,577
4,770
4,597
4,574
4,595
4,779
4,587
4,753
4,2603
4,578
4,2602
4,600
4,2401
4,1004
4,189
4,184
4,3801
4,2601
4,778
4,799
